"– Vi møtte et av verdens beste lag. Vi var litt nervøse, og vi skulle nok gjort det bedre da vi først hadde ballen, men dette er også grunnen til at vi spiller slike kamper. Det ville aldri bli en enkel kveld når du møter et lag som
                        Brasil, sa Sarachan.",quote
" Se den praktfulle scoringen i videovinduet øverst. 

",Ignore
"Talentet var imidlertid ubestridt, og han rakk å score et fantastisk mål mot Manchester City før han forsvant fra klubben.",Goal/Assist
Norge-Kypros 2-0,Ignore
"Bulgarerne gjorde også sin del av jobben torsdag, og overvant Slovenia 2-1 på bortebane, hvilket gjør søndagens Bulgaria-Norge-kamp til en tidlig dyst om fullstendig overtak i vår Nations League-gruppe.",Club details
"– Det er surrealistisk å komme tilbake dit og spille for landslaget. Men jeg gleder meg, og jeg kjenner motspillerne godt. Jeg kan hjelpe gutta å bli kjent med spillerne. Det er viktig å ha inside-informasjon i gruppen, og vi vet kanskje
                        mer enn Bulgaria forventer. Det blir gøy både å trene der og forhåpentligvis spille kamp. Forhåpentligvis kan jeg score mål der igjen, forteller han til TV 2.",quote
Les også: 2015: Norsk spiss involvert i bulgarsk fotballkaos,Ignore
– Vi går for å vinne gruppenNå ser Maars Johnsen frem til å bygge videre på den solide starten på Nations League-gruppespillet som ble foretatt torsdag.,quote
"– Det blir veldig viktig. Det blir spennende å spille den kampen på bortebane. Men vi går for å vinne gruppen, og jeg tenker at det vil bli en helt annerledes kamp. Det er en tøff motstander, men vi er godt forberedt. Vi skal sørge
                        for at vi gjør avslutningen av gruppespillet enklere, så tre poeng der vil være veldig viktig for oss, forteller han.",quote
"Selv var han fornøyd med torsdagens innsats på topp mot kypriotene, men etter 90 målløse minutter for egen del er man aldri helt fornøyd som spiss.",Player details
"– Jeg synes det var jævlig bra av laget. Vi jobber hardt for å få spillet over på deres side av banen, presser dem høyt og gir dem problemer. Men vi kunne scoret flere mål. Vi burde                        scoret flere, meg selv inkludert, sier norsk-amerikaneren.",quote
 På lørdagens pressekonferanse vanket det uansett skryt fra landslagssjefen i retning Maars Johnsen og hans bidrag for det norske laget.,Player details
Chelsea-stjerne reddet poeng i ny Italia-nedtur,irrelevant
Italia klarte bare uavgjort mot Polen i første obligatoriske kamp under Roberto Mancini.,Club details
Italia - Polen 1-1,Ignore
Italia spilte fredag den første tellende kampen siden VM-billetten røk for første gang på 60 år etter kampene mot Sverige.,irrelevant
Det ble bare 1-1 mot Polen hjemme i Bologna i Nations League-åpningen.,Club details
" Se sammendrag i videovinduet øverst!
",Ignore
"Se høydepunktene øverst!
",Ignore
Se Nations League på TV 2 Sumo og TV 2s kanaler!,Ignore
"Se Nations League på TV 2 Sumo og TV 2s kanaler!
",Ignore
Se Bulgaria-Norge søndag 18.00 på TV 2!,Ignore
"Polen tok ledelsen etter en halvtime da Jorginho mistet ballen og Robert Lewandowski satte opp Napoli-profilen Zienlinski, som scoret på en fin volley. Et kvarter før slutt fikk Chelseas nye stjerne mulighet til å gjøre det godt på straffe, og Jorginho gjorde ingen feil og fikset 1-1.​",Goal/Assist
"– Roberto Mancini har mye å jobbe med. Jeg er ingen doktor, men man kan ikke friskmelde Italia under Mancini, sa TV 2s kommentator Marius Skjelbæk i sluttminuttene.",quote
"Kampen var også den første obligatoriske kampen under Roberto Mancini. Den tidligere Inter- og Manchester City-manageren erstattet Giampiero Ventura, som fikk sparken etter fiaskokampene mot Sverige.",irrelevant
"Polen var det beste laget i førsteomgang og skapte flere gode muligheter. Italia hevet seg etter pause og maktet å sette polakkene under et større press, men måtte ha straffespark for å overliste Polens målvakt Lukasz Fabianski.",irrelevant
Et kvarter før slutt ble innbytter Federico Chiesa felt av Jakub Blaszczykowski og skaffet straffespark for Italia. Fra elleve meter var Jorginho sikker med sitt karakteristiske tilløp. Det endte også 1-1 i Bologna.,Goal/Assist
"Mario Balotelli er tilbake i varmen under Mancini etter å ha vært ute av troppen under de to siste landslagssjefene, Antonio Conte og Ventura. Etter en times spill ble en målløs Balotelli byttet ut for Andrea Belotti.",Player details
"– Han har vært helt usynlig i Bologna, men han er i hvert fall tilbake i varmen. Her halter han av. Han var ikke hundre prosent, kommenterte Skjelbæk.",quote
Se Bulgaria-Norge søndag 18.00 på TV 2!,Ignore
Liverpools storkjøp vraket til troppen tre kamper på rad: – Jeg ønsker alltid å spille,irrelevant
Brasilianske Fabinho har ennå til gode å spille i Premier League for Liverpool.,Player details
Det har imidlertid ikke skjedd. Fire kamper ut i den nye sesongen har Fabinho fremdeles til gode å ikle seg den røde drakten i en tellende kamp.,Player details
"Mye tyder på at midtbanespilleren har slitt med å tilpasse seg sin nye fotballhverdag og Jürgen Klopps krevende spillestil, men det avkrefter 24-åringen i et intervju med brasilianske Globo Esporte.",irrelevant
"– Jeg har hatt en god start og tilvenning. Sesongoppkjøringen var veldig god, vi hadde ni treningskamper og jeg spilte alle.",quote
"– Spesielt de erfarne spillerne har hjulpet meg med å finne meg til rette. Både min kone og jeg liker byen, og vi har allerede funnet oss et hjem. Roberto Firmino er en fin fyr, og han, og hans familie, har hjulpet meg og Alisson.",quote
"Fabinho er tilbake i landslagsvarmen igjen etter å ha blitt veid og funnet for lett til VM. Han er høyaktuell til å starte på høyrebacken når Brasil møter USA natt til lørdag. I intervjuet forteller Liverpool-spilleren at han nå er
                        klar til å spille for både klubb og landslag.",Player details
"– Det at jeg har kommet til Liverpool, og skal spille i Premier League, tror jeg kan hjelpe meg når det gjelder landslaget. Liverpool er en enorm klubb som er mer synlig enn fransk fotball. Nå håper jeg at jeg fremover kan få spille
                        regelmessig både for klubb og landslag.",quote
"Om hvorfor Klopp ikke har brukt ham ennå, sier Fabinho dette:",irrelevant
"– Han er forsiktig, han har allerede snakket om det noen ganger. Jeg ønsker alltid å spille, men jeg er rolig og tålmodig fordi sesongen er lang. Jeg vil jobbe hardt og være forberedt når sjansen min kommer.",quote
Jürgen Klopp har tidligere forklart hvorfor han ikke bruker storkjøpet.,irrelevant
"– Her er det en annen fotball enn han er vant til, men han har allerede forbedret seg og tatt store steg. Det ser jeg under treningsøktene, sa Klopp til den britiske avisen
                        The Times forrige måned.
",quote
"​ – Det handler ikke om hvem vi spiller mot, men hvordan vi spiller. Det er selvfølgelig ikke ideelt for en ny spiller. Det har det heller aldri vært, fulgte tyskeren opp.",quote
"Etter forrige kamp mot Leicester fortalte Klopp at Fabinho egentlig var klar, men at han likevel ikke ble funnet verdig en plass i troppen.",irrelevant
"– Han kunne ha vært i troppen, selvsagt, men det er ganske vanskelig å komme med i troppen for øyeblikket, fordi alle er skadefrie.",quote
"– Det er bra vi har en slik situasjon, da noen trenger litt mer tid, mens andre er litt mer vant til det. Det er den eneste grunnen.",quote
"– Men han vil komme tilbake. Og nå skal vi spille kamper hver tredje dag. Han har tatt store steg de siste ukene. Han kunne til og med ha spilt nå, sa Klopp på pressekonferansen etter kampen.",quote
"– Vanskelig å konkludere på den, men jeg tror kypriotene puster lettet ut, sa Brede Hangeland.",quote
Fabinho ble også tema i seneste utgave av TV 2s Premier League-podkast.,irrelevant
"– Jeg er bittelitt redd for at de har funnet ut av han ikke er så god som de trodde, sier Erik Thorstvedt.",quote
"– Det tror jeg ikke, men jeg tror heller at han skal sakte, men sikkert inn på laget. Det er bare å se på benken og startelleveren til Liverpool, så skal det være mer enn godt nok til å stille et slagkraftig lag mot de lagene de har
                        møtt så langt, sier Simen Stamsø-Møller.",quote
"Se høydepunktene fra kampen i vinduet øverst!
",Ignore
Se den herlige videoen her:,Ignore
Se Bulgaria-Norge søndag 18.00 på TV 2!,Ignore
"– Folk lo! «Hva er det du snakker om, er du gal?», sier Brian Deane.",quote
Kapteinen stilnet kritikerne med to mål i norsk seier: – Han er en vinner,Goal/Assist
" Se stempling-situasjonen øverst!
",Ignore
Stefan Johansen sørget med sine to scoringer før pause for en perfekt start for Norge i Nations League. Med det ga han også kritikerne svar på tiltale.,Goal/Assist
"Det var en tam førsteomgang. Olivier Giroud skapte de to største sjansene kort tid før pause. Først på en heading, før han et hælspark snek seg to meter utenfor.",sjanse
"Drøyt fem minutter senere gikk Tyskland på en helhjertet kontring. Samuel Umtiti fikk blokkert Thomas Müllers avslutning, men returen havnet hos Mats Hummels. Bayern München-stopperen prøvde seg på volley, men ble stoppet av en brukbar
                        Areola-redning.",sjanse
Johansen scoret begge målene og ble kåret til banens beste av TV 2s seere i 2-0-seieren mot Kypros.,Goal/Assist
Stefan Johansen ble kampens store spiller da Norge slo Kypros på Ullevaal i Nations League.,Player details
Norge-Kypros 2-0,Ignore
"Norges kaptein har slitt benken i starten av Premier League for Fulham, og før torsdagens kamp ble det satt spørsmålstegn ved om Norges kaptein i det hele tatt burde få starte kampen.",Player details
«Lagerbäck bør vrake kapteinen sin» slo blant annet VG-kommentator Knut Espen Svegaarden fast onsdag.,irrelevant
"– Iver Fossum har imponert Lagerbäck, og vil trolig være høyaktuell til søndagens kamp mot Bulgaria dersom Johansen ikke leverer varene mot Kypros, sa TV 2s ekspertkommentator Jesper Mathisen før kampen.",quote
Torsdag fikk de svar.,irrelevant
"Kapteinen hadde tydelig fått med seg den siste tidens skriverier, for Premier League-proffen feiret den første scoringen med en gest hvor han «spisset ørene.»",irrelevant
"– Dere får tolke som dere vil, sier Stefan Johansen til TV 2 etter kampslutt om feiringen.",quote
"I TV 2s fotballstudio satt Vålerenga-trener Ronny Deila, som har hatt Stefan Johansen som spiller både i Strømsgodset og Celtic. Han var ikke overrasket over 27-åringens gode kamp.",irrelevant
"– Dette er ikke tilfeldig. Han er en vinner. Når han nå blir trykket litt ned, så svarer han. Det har gjort gjennom hele karrieren. ​",quote
TV 2s fotballekspert Jesper Mathisen mener Stefan Johansen ga et perfekt svar på tiltale til kritikerne.,irrelevant
"– Stefan Johansen gir beskjed. Jeg er kaptein, jeg skal spille, jeg vil bidra for Lagerbäck og Norge.",quote
"Norge lot det aldri være tvil om seieren og eide stort sett hele kampen mot Kypros, sett bortifra en liten periode i andreomgang. Dette var Norges femte strake seier under Lagerbäck, og Mathisen lar seg ikke uroe over at Norge slapp
                        Kypros litt inn i kampen i andre omgang.",Club details
"– Dette var en solid gjennomføring, og nok et skritt i riktig retning. Norge slipper foten litt av gasspedalen, men det er ny kamp allerede søndag, og da er det ikke vits å bruke alle kreftene her.",quote
Norges landslagssjef var imidlertid litt mer kritisk.,irrelevant
"– Det viktigste er alltid resultatet, så jeg er naturligvis glad for at vi fikset det. Det var en solid førsteomgang, men det var mer tvilsomt i andreomgang, sier landslagssjef Lars Lagerbäck til TV 2.",quote
"Men det kunne endt helt annerledes. Stefan Johansen fikk nemlig en stempling allerede etter ett minutt, og så en stund ut til å måtte forlate banen.",Injuries
"Johansen fikk litt is på ankelen, bet tennene sammen, og bestemte seg for å fortsette. Det skulle vise seg å være en lykksalig avgjørelse.",Injuries
"Etter en litt treg start tok Norge mer og mer over banespillet, og vant ballen høyt oppe på Kypros banehalvdel. Kypriotene prøvde også å vinne ballen tidlig, og sto svært høyt med sin forsvarsrekke. Det skulle de få betale for.",irrelevant
1-0 til Norge og en perfekt start på Nations League for Lars Lägerback.,irrelevant
"– Det er et praktfullt angrep, helt fra Jarstein til avslutningen til Johansen, sa TV 2s ekspertkommentator Brede Hangeland.",quote
"Etter 30 minutter ville Joshua King ha straffespark da han gikk i bakken i duell med en kypriotisk forsvarer. Bournemouth-spissen var på fullt fart alene mot keeper da han gikk ned, men dommer lot seg ikke overbevise.",sjanse
Se Norge-Kypros på TV 2 og tv2sumo.no fra kl. 20.,Ignore
"Like før slutt var det Joshua Kings tur til å bomme. Bournemouth-spissen ble stusset gjennom av spissmakker Maars Johnsen og løp gjennom det kypriotiske forsvaret. Alene med keeper ble vinkelen litt skrå, og King klarte kun å chippe
                        ballen utenfor.",sjanse
"Han har også levert varene med tre mål på de fire første kampene, og er med andre ord ikke lett å sette ut av laget.",Player details
"King ga i det hele tatt Kypros-forsvaret mye å tenke på i den første omgangen, og var en konstant trussel med sin fart og kjappe ballbehandling.",Player details
Etter 40 minutter regisserte han et flott angrep før han ble flekket ned ved kanten av sekstenmeteren.,irrelevant
"– En herlig revansje for Stefan Johansen etter en tung start i Premier League. Det er fryktelig keeperspill, men det spiller ingen rolle, sa Hangeland.",quote
Norge gikk til pause med 2-0 etter en svært solid førsteomgang.,Club details
TV 2s fotballekspert Jesper Mathisen var svært imponert over Johansen.,irrelevant
"– Han har jo virkelig vært god i førsteomgang. Stefan Johansen gir beskjed. Jeg er kaptein, jeg skal spille, jeg vil bidra for Lagerbäck og Norge, sa han i TV 2s fotballstudio i pausen.",quote
"– Der bør jo Maars Johnsen score, sa TV 2s fotballkommentator Øyvind Alsaker.",quote
Etter 70 minutter ble Johansen byttet ut til stående ovasjoner fra de få tilskuerne på Ullevaal stadion. Inn kom Hannover-proff Iver Fossum.,Player details
"– En meget god kamp, og et skikkelig svar på tiltale. Dette smakte selvfølgelig fantastisk godt for Johansen, og lover også svært godt for det norske landslaget. Vi har konkurranse på de fleste plasser nå, sa Alsaker.",quote
